"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"1425","4","2","-1","8","14190","5","0"
"1427","4","1","-1","7","16798","8","0"
"1429","4","1","-1","7","23130","16","0"
"1430","4","1","-1","7","16797","10","0"
"1431","4","1","-1","7","16796","7","0"
"1432","4","1","-1","7","2539","3","0"
"1433","4","1","-1","7","16795","5","0"
"1434","0","0","-1","2","6383","0","0"
"1435","4","2","-1","8","2960","3","0"
"1436","4","2","-1","8","17144","7","0"
"1438","4","6","-1","1","25943","14","4"
"1440","2","4","-1","2","8570","13","3"
"1443","4","0","-1","-1","6522","2","0"
"1444","4","0","-1","-1","6504","12","0"
"1445","4","3","-1","5","10167","3","0"
"1446","4","3","-1","5","6841","8","0"
"1447","4","0","-1","1","14438","11","0"
"1448","4","3","-1","5","6842","10","0"
"1449","4","0","-1","5","9823","11","1"
"1450","0","1","-1","4","1026","0","1"
"1451","12","0","-1","-1","1249","0","0"
"1453","12","0","-1","3","9825","0","0"
"1454","2","0","-1","1","8457","13","3"
"1455","2","1","-1","1","22214","17","1"
"1457","2","4","-1","2","19683","13","3"
"1458","2","5","-1","2","8601","17","1"
"1459","2","0","-1","1","19136","13","3"
"1460","2","8","-1","1","20109","17","1"
"1461","2","1","-1","1","19375","17","1"
"1462","4","0","-1","1","9846","11","0"
"1464","15","0","-1","8","6627","0","0"
"1465","2","15","-1","1","20594","13","3"
"1467","12","0","-1","-1","1361","0","0"
"1468","7","8","-1","4","6697","0","0"
"1469","2","7","-1","1","20154","13","3"
"1470","1","0","-1","8","1025","18","0"
"1472","4","0","-1","-1","6508","12","0"
"1473","2","10","-1","2","20402","17","2"
"1475","7","11","-1","3","6693","0","0"
"1476","15","0","-1","-1","6619","0","1"
"1477","0","4","-1","7","3331","0","0"
"1478","0","4","-1","7","1093","0","0"
"1479","4","1","-1","7","16710","10","0"
"1480","2","4","-1","2","9381","13","3"
"1481","2","0","-1","1","25595","13","3"
"1482","2","7","-1","1","20089","13","3"
"1483","2","4","-1","2","9117","13","3"
"1484","2","10","-1","2","9122","17","2"
"1485","2","6","-1","1","7464","17","1"
"1486","4","1","-1","7","9889","5","0"
"1487","0","5","-1","-1","6344","0","0"
"1488","4","3","-1","5","12960","5","0"
"1489","4","2","-1","8","8676","5","0"
"1490","4","0","-1","3","6502","12","0"
"1491","4","0","-1","1","9836","11","1"
"1492","9","0","-1","-1","1301","0","0"
"1493","2","7","-1","1","5165","13","3"
"1495","4","1","-1","7","16553","8","0"
"1497","4","1","-1","7","23094","16","0"
"1498","4","1","-1","7","14348","10","0"
"1499","4","1","-1","7","16552","7","0"
"1500","15","1","-1","2","37388","0","0"
"1501","4","1","-1","7","16551","5","0"
"1502","4","2","-1","8","16947","6","0"
"1503","4","2","-1","8","14846","8","0"
"1504","4","2","-1","8","17024","9","0"
"1505","4","1","-1","7","23076","16","0"
"1506","4","2","-1","8","17077","10","0"
"1507","4","2","-1","8","17156","7","0"
"1508","4","2","-1","8","2563","3","0"
"1509","4","2","-1","8","18466","5","0"
"1510","2","4","-1","2","19775","21","3"
"1511","2","7","-1","1","20173","21","3"
"1512","2","1","-1","1","19226","17","1"
"1513","2","8","-1","1","20092","17","1"
"1514","2","5","-1","2","19533","17","1"
"1515","2","10","-1","2","20421","17","2"
"1516","2","0","-1","1","8498","21","3"
"1518","12","0","-1","3","9825","0","0"
"1519","12","0","-1","-1","1438","0","0"
"1520","15","0","-1","-1","1656","0","0"
"1521","2","1","-1","1","19306","17","1"
"1522","2","6","-1","1","22239","17","2"
"1523","2","5","-1","2","5534","17","1"
"1524","12","0","-1","-1","959","0","0"
"1527","12","0","-1","-1","1442","0","0"
"1528","12","0","-1","-1","1443","0","0"
"1529","3","7","-1","-1","1262","0","0"
"1532","12","0","-1","-1","7104","0","0"
"1533","0","8","-1","-1","6358","0","0"
"1534","9","0","-1","-1","1155","0","0"
"1535","4","2","-1","8","1787","5","0"
"1536","9","0","-1","-1","1155","0","0"
"1537","1","0","-1","7","1183","18","0"
"1539","2","10","-1","2","20395","17","2"
"1544","4","0","-1","-1","6498","12","0"
"1545","4","1","-1","7","2539","3","0"
"1547","4","6","-1","1","21551","14","4"
"1554","9","0","-1","-1","1103","0","0"
"1557","4","6","-1","1","18456","14","4"
"1559","9","0","-1","-1","1103","0","0"
"1560","4","1","-1","7","16856","8","0"
"1561","4","1","-1","7","12671","20","0"
"1566","2","8","-1","1","20078","17","1"
"1567","9","0","-1","-1","1103","0","0"
"1568","9","0","-1","-1","1103","0","0"
"1571","9","0","-1","-1","1103","0","0"
"1574","9","0","-1","-1","1103","0","0"
"1588","9","0","-1","-1","5563","0","0"
"1589","9","0","-1","-1","5563","0","0"
"1591","9","0","-1","-1","5563","0","0"
"1596","12","0","-1","-1","18096","0","0"
"1597","9","0","-1","-1","5563","0","0"
"1598","12","0","-1","-1","1464","0","0"
"1599","9","0","-1","-1","1301","0","0"
"1602","2","0","-1","1","8489","13","3"
"1603","9","0","-1","-1","5563","0","0"
"1604","2","8","-1","1","63370","17","1"
"1607","2","10","-1","2","20272","17","2"
"1608","2","4","-1","2","19743","13","3"
"1612","0","8","-1","-1","6368","0","0"
"1613","2","10","-1","2","28470","17","2"
"1619","9","0","-1","-1","5563","0","0"
"1622","4","0","-1","7","6501","12","0"
"1623","1","0","-1","7","3568","18","0"
"1624","4","3","-1","5","15340","1","0"
"1625","2","8","-1","1","26586","17","1"
"1630","15","0","-1","-1","6552","0","0"
"1637","12","0","-1","-1","1102","0","0"
"1638","7","11","-1","-1","6623","0","0"
"1639","2","1","-1","1","5128","17","1"
"1640","2","1","-1","1","8526","17","1"
"1641","9","0","-1","-1","1143","0","0"
"1645","0","5","-1","7","18060","0","0"
"1648","9","0","-1","-1","1143","0","0"
"1649","0","8","-1","-1","1483","0","0"
"1651","9","0","-1","-1","1143","0","0"
"1652","1","0","-1","-1","12642","18","0"
"1654","7","11","-1","-1","7356","0","0"
"1655","9","0","-1","-1","1143","0","0"
"1656","12","0","-1","-1","1102","0","0"
"1657","9","0","-1","-1","1143","0","0"
"1658","9","0","-1","-1","1143","0","0"
"1659","4","1","-1","7","1795","10","0"
"1663","12","0","-1","-1","1322","0","0"
"1664","2","10","-1","2","18289","17","2"
"1672","12","0","-1","-1","7095","0","0"
"1676","9","0","-1","-1","1143","0","0"
"1677","4","3","-1","5","8678","5","0"
"1678","4","3","-1","5","11269","8","0"
"1679","2","5","-1","2","5137","17","1"
"1680","2","1","-1","1","19304","17","1"
"1681","9","0","-1","-1","1246","0","0"
"1684","4","2","-1","8","13256","1","0"
"1685","1","0","-1","7","1285","18","0"
"1686","15","0","-1","8","18096","0","0"
"1687","15","0","-1","-1","1496","0","0"
"1688","15","0","-1","-1","18092","0","0"
"1689","7","11","-1","8","7354","0","0"
"1690","15","0","-1","8","1007","0","0"
"1691","15","0","-1","-1","6360","0","0"
"1692","12","0","-1","-1","959","0","0"
"1693","7","11","-1","8","6655","0","0"
"1694","7","11","-1","8","6655","0","0"
"1695","7","11","-1","8","6655","0","0"
"1696","15","0","-1","-1","1498","0","0"
"1697","15","0","-1","-1","6630","0","0"
"1698","12","0","-1","-1","1498","0","0"
"1699","12","0","-1","-1","6665","0","0"
"1700","0","0","-1","-1","7264","2","0"
"1701","15","0","-1","-1","1498","0","0"
"1702","15","0","-1","-1","6349","0","0"
"1703","0","8","-1","-1","6349","0","0"
"1704","0","8","-1","-1","1504","0","0"
"1705","3","7","-1","-1","7380","0","0"
"1706","15","0","-1","-1","6614","0","0"
"1707","0","5","-1","-1","21905","0","0"
"1708","0","5","-1","3","18114","0","0"
"1710","0","1","-1","4","15713","0","0"
"1711","0","4","-1","7","1093","0","0"
"1712","0","4","-1","7","2616","0","0"
"1713","4","0","-1","1","23949","12","0"
"1714","4","0","-1","3","9858","2","0"
"1715","4","3","-1","5","8683","5","0"
"1716","4","1","-1","7","16667","20","0"
"1717","4","3","-1","5","12960","5","0"
"1718","4","2","-1","8","17137","7","0"
"1719","2","0","-1","1","7429","21","3"
"1720","2","10","-1","2","21460","17","2"
"1721","2","4","-1","2","8581","13","3"
"1722","2","5","-1","2","15467","17","1"
"1724","1","0","-1","8","2592","18","0"
"1725","1","0","-1","7","2592","18","0"
"1726","2","6","-1","1","20749","17","2"
"1727","2","7","-1","1","5166","13","3"
"1728","2","7","-1","1","19997","13","3"
"1729","1","0","-1","7","2588","18","0"
"1730","4","3","-1","5","6902","6","0"
"1731","4","3","-1","5","6903","8","0"
"1732","4","3","-1","5","6904","9","0"
"1733","4","1","-1","7","15272","16","0"
"1734","4","3","-1","5","6905","10","0"
"1735","4","3","-1","5","687","7","0"
"1736","4","3","-1","5","6906","3","0"
"1737","4","3","-1","5","977","5","0"
"1738","4","3","-1","5","6902","6","0"
"1739","4","3","-1","5","6903","8","0"
"1740","4","3","-1","5","6904","9","0"
"1741","4","1","-1","7","15065","16","0"
"1742","4","3","-1","5","6905","10","0"
"1743","4","3","-1","5","687","7","0"
"1744","4","3","-1","5","6914","3","0"
"1745","4","3","-1","5","977","5","0"
"1746","4","3","-1","5","6902","6","0"
"1747","4","3","-1","5","6903","8","0"
"1748","4","3","-1","5","6904","9","0"
"1749","4","1","-1","7","15074","16","0"
"1750","4","3","-1","5","6905","10","0"
"1751","4","3","-1","5","687","7","0"
"1752","4","3","-1","5","6914","3","0"
"1753","4","3","-1","5","977","5","0"
"1754","4","3","-1","5","6902","6","0"
"1755","4","3","-1","5","6903","8","0"
"1756","4","3","-1","5","6904","9","0"
"1757","4","1","-1","7","15181","16","0"
"1758","4","3","-1","5","6905","10","0"
"1759","4","3","-1","5","687","7","0"
"1760","4","3","-1","5","6914","3","0"
"1761","4","3","-1","5","977","5","0"
"1764","4","1","-1","7","7578","8","0"
"1766","4","1","-1","7","23095","16","0"
"1767","4","1","-1","7","14065","10","0"
"1768","4","1","-1","7","14064","7","0"
"1769","4","1","-1","7","16786","3","0"
"1770","4","1","-1","7","14378","5","0"
"1772","4","1","-1","7","3757","8","0"
"1774","4","1","-1","7","23093","16","0"
"1775","4","1","-1","7","14370","10","0"
"1776","4","1","-1","7","12930","7","0"
"1777","4","1","-1","7","14371","3","0"
"1778","4","1","-1","7","14377","5","0"
"1780","4","1","-1","7","16820","8","0"
"1782","4","1","-1","7","23102","16","0"
"1783","4","1","-1","7","14373","10","0"
"1784","4","1","-1","7","14374","7","0"
"1785","4","1","-1","7","14121","3","0"
"1786","4","1","-1","7","14376","5","0"
"1787","4","2","-1","8","14360","6","0"
"1788","4","2","-1","8","16990","8","0"
"1789","4","2","-1","8","3653","9","0"
"1790","4","1","-1","7","23050","16","0"
"1791","4","2","-1","8","972","10","0"
"1792","4","2","-1","8","6731","7","0"
"1793","4","2","-1","8","14361","3","0"
"1794","4","2","-1","8","14272","5","0"
"1795","4","2","-1","8","16935","6","0"
"1796","4","2","-1","8","16992","8","0"
"1797","4","2","-1","8","17015","9","0"
"1798","4","1","-1","7","23058","16","0"
"1799","4","2","-1","8","17066","10","0"
"1800","4","2","-1","8","16967","7","0"
"1801","4","2","-1","8","15002","3","0"
"1802","4","2","-1","8","16895","5","0"
"1803","4","2","-1","8","16945","6","0"
"1804","4","2","-1","8","16998","8","0"
"1805","4","2","-1","8","17022","9","0"
"1806","4","1","-1","7","23072","16","0"
"1807","4","2","-1","8","17072","10","0"
"1808","4","2","-1","8","16977","7","0"
"1809","4","2","-1","8","14205","3","0"
"1810","4","2","-1","8","14418","5","0"
"1811","2","8","-1","1","20037","17","1"
"1812","2","1","-1","1","19245","17","1"
"1813","2","10","-1","2","20413","17","2"
"1814","2","5","-1","2","19534","17","1"
"1815","2","4","-1","2","5217","21","3"
"1816","2","0","-1","1","8495","21","3"
"1817","2","7","-1","1","20164","21","3"
"1818","2","8","-1","1","20183","17","1"
"1819","2","0","-1","1","14039","21","3"
"1820","2","5","-1","2","19535","17","1"
"1821","2","7","-1","1","5151","21","3"
"1822","2","10","-1","2","20385","17","2"
"1823","2","4","-1","2","6794","21","3"
"1824","2","1","-1","1","19292","17","1"
"1825","2","4","-1","2","19784","21","3"
"1826","2","5","-1","2","8587","17","1"
"1827","2","0","-1","1","8482","21","3"
"1828","2","1","-1","1","19369","17","1"
"1829","2","7","-1","1","15591","21","3"
"1830","2","8","-1","1","4129","17","1"
"1831","2","10","-1","2","20361","17","2"
"1832","4","1","-1","7","16845","7","0"
"1835","4","2","-1","8","14443","6","0"
"1836","4","2","-1","8","14249","9","0"
"1839","4","2","-1","8","17126","6","0"
"1840","4","2","-1","8","17170","9","0"
"1843","4","2","-1","8","14469","6","0"
"1844","4","2","-1","8","14471","9","0"
"1845","4","3","-1","5","6864","6","0"
"1846","4","3","-1","5","13617","9","0"
"1849","4","2","-1","8","16914","6","0"
"1850","4","2","-1","8","14282","9","0"
"1851","0","8","-1","-1","6340","0","0"
"1852","4","3","-1","5","6985","9","0"
"1853","4","3","-1","5","10410","6","0"
"1854","4","0","-1","4","6497","12","0"
"1875","12","0","-1","-1","8604","0","0"
"1877","9","0","-1","-1","1317","0","0"
"1878","9","0","-1","-1","1317","0","0"
"1880","9","0","-1","-1","1317","0","0"
"1882","9","0","-1","-1","1317","0","0"
"1886","9","0","-1","-1","1317","0","0"
"1893","2","1","-1","1","19234","17","1"
"1894","12","0","-1","-1","3029","0","0"
"1895","2","7","-1","1","7488","13","3"
"1896","2","7","-1","1","7487","13","3"
"1897","2","7","-1","1","7485","13","3"
"1899","2","7","-1","1","7483","13","3"
"1900","2","7","-1","1","7492","13","3"
"1901","2","4","-1","2","7440","13","3"
"1902","2","4","-1","2","7441","13","3"
"1903","2","4","-1","2","7439","13","3"
"1904","2","0","-1","1","7429","13","3"
"1905","2","0","-1","1","7428","13","3"
"1906","2","4","-1","2","12236","13","7"
"1907","2","10","-1","2","10654","17","2"
"1908","2","10","-1","2","1600","17","2"
"1909","2","0","-1","1","7426","13","3"
"1910","2","0","-1","1","7493","13","3"
"1911","2","4","-1","2","7494","13","7"
"1912","4","0","-1","2","6509","12","0"
"1913","2","4","-1","2","5009","21","3"
"1914","4","0","-1","-1","6505","12","0"
"1915","15","0","-1","-1","1183","0","0"
"1917","2","15","-1","1","20435","13","3"
"1918","13","1","-1","-1","6706","0","0"
"1922","12","0","-1","-1","1283","0","0"
"1923","12","0","-1","-1","1625","0","0"
"1924","12","0","-1","2","2618","0","0"
"1925","2","7","-1","1","20114","13","3"
"1926","2","4","-1","2","5218","13","3"
"1927","2","0","-1","1","19276","13","3"
"1928","2","10","-1","2","20415","17","2"
"1929","4","1","-1","7","16848","7","0"
"1930","4","1","-1","7","23067","16","0"
"1931","12","0","-1","-1","1645","0","0"
"1933","2","10","-1","2","20418","17","2"
"1934","4","2","-1","8","6774","7","0"
"1935","2","15","-1","1","20471","13","3"
"1936","2","15","-1","1","20399","13","3"
"1937","2","7","-1","1","5040","13","3"
"1938","2","4","-1","2","8565","13","3"
"1939","12","0","-1","-1","18084","0","0"
"1940","12","0","-1","8","18084","0","0"
"1941","12","0","-1","2","8383","0","0"
"1942","12","0","-1","3","18080","0","0"
"1943","4","3","-1","5","697","7","0"
"1944","4","2","-1","8","17062","10","0"
"1945","4","2","-1","8","17189","10","0"
"1946","12","0","-1","-1","20919","0","0"
"1948","2","10","-1","2","1661","17","1"
"1950","7","7","-1","4","7352","0","0"
"1951","2","7","-1","1","8279","13","3"
"1955","4","3","-1","5","6907","8","0"
"1956","12","0","-1","-1","7236","0","0"
"1957","4","6","-1","1","1684","14","4"
"1958","2","4","-1","2","1759","13","3"
"1959","2","1","-1","1","14038","17","1"
"1960","4","3","-1","5","6832","3","0"
"1961","4","6","-1","1","1685","14","4"
"1962","12","0","-1","-1","6565","0","0"
"1963","7","11","-1","-1","7350","0","0"
"1965","4","2","-1","8","3846","10","0"
"1968","12","0","-1","-1","1695","0","0"
"1969","4","3","-1","5","7001","6","0"
"1970","0","0","-1","2","1805","0","0"
"1971","12","0","-1","-1","7128","0","0"
"1972","12","0","-1","-1","924","0","0"
"1973","4","0","-1","3","6506","12","0"
"1974","4","1","-1","7","16901","9","0"
"1975","2","8","-1","1","20179","17","1"
"1976","2","5","-1","2","8590","17","1"
"1977","1","0","-1","8","1244","18","0"
"1978","4","2","-1","8","12813","10","0"
"1979","4","6","-1","1","18793","14","4"
"1980","4","0","-1","1","9840","11","0"
"1981","4","3","-1","5","8668","5","0"
"1982","2","8","-1","1","20191","17","1"
"1983","2","8","-1","1","7490","17","1"
"1984","4","6","-1","1","1705","14","4"
"1985","4","6","-1","1","1706","14","4"
"1986","2","8","-1","1","20638","17","1"
"1987","12","0","-1","1","7155","0","1"
"1988","4","3","-1","5","25892","10","0"
"1990","2","5","-1","2","5533","17","1"
"1991","2","5","-1","2","18269","17","1"
"1992","4","0","-1","-1","21612","23","0"
"1993","4","0","-1","1","14436","11","0"
"1994","2","0","-1","1","19129","13","3"
"1995","0","0","-1","-1","1496","0","0"
"1996","4","0","-1","-1","9840","11","0"
"1997","4","1","-1","7","16670","20","0"
"1998","2","10","-1","2","20356","17","2"
"1999","4","2","-1","8","1330","5","0"
"2000","2","8","-1","1","20251","17","1"
"2002","11","2","-1","8","3337","18","0"
"2003","11","2","-1","-1","1244","18","0"
"2004","12","0","-1","-1","7138","0","0"
"2005","12","0","-1","-1","7270","0","0"
"2006","12","0","-1","-1","7270","0","0"
"2007","12","0","-1","-1","7270","0","0"
"2008","12","0","-1","-1","7270","0","0"
"2011","2","7","-1","1","20120","13","3"
"2012","4","0","-1","-1","6507","12","0"
"2013","2","10","-1","2","20373","17","2"
"2014","2","8","-1","1","5176","17","1"
"2015","2","1","-1","1","19255","17","1"
"2016","4","3","-1","5","1727","5","0"
"2017","4","2","-1","8","6738","9","0"
"2018","2","7","-1","1","20088","13","3"
"2020","2","15","-1","1","20492","13","3"
"2021","4","6","-1","1","18650","14","4"
"2023","2","6","-1","1","7481","17","2"
"2024","2","8","-1","1","22096","17","1"
"2025","2","1","-1","1","22115","17","1"
"2026","2","5","-1","2","8593","17","1"
"2027","2","7","-1","1","22079","13","3"
"2028","2","4","-1","2","22119","13","3"
"2029","2","0","-1","1","19281","13","3"
"2030","2","10","-1","2","22146","17","2"
"2032","4","1","-1","7","16887","9","0"
"2033","4","2","-1","8","10711","8","0"
"2034","4","1","-1","7","12699","20","0"
"2035","2","7","-1","1","5161","13","3"
"2036","4","2","-1","8","17054","10","0"
"2037","4","3","-1","5","11447","8","0"
"2038","4","2","-1","8","13248","1","0"
"2039","4","0","-1","4","6012","11","0"
"2040","4","6","-1","1","18399","14","4"
"2041","4","2","-1","8","8703","5","0"
"2042","2","10","-1","2","20379","17","2"
"2043","4","0","-1","1","6011","11","0"
"2044","2","0","-1","1","19220","13","3"
"2045","4","1","-1","7","13537","1","0"
"2046","2","7","-1","1","22226","13","3"
"2047","2","0","-1","1","8473","21","3"
"2048","2","4","-1","2","19770","21","3"
"2050","7","7","-1","3","7355","0","0"
"2051","4","6","-1","1","1755","14","4"
"2052","4","6","-1","1","1755","14","4"
"2053","4","6","-1","1","1757","14","4"
"2054","2","0","-1","1","19299","21","3"
"2055","2","4","-1","2","8579","21","3"
"2056","2","4","-1","2","1758","21","3"
"2057","2","7","-1","1","20175","21","3"
"2058","2","5","-1","2","19611","17","1"
"2059","4","1","-1","7","22991","16","0"
